,psgc_code,formatted_address,province,latitude,longitude,accuracy,google_place_id,type,input_string,number_of_results,status
1015,126510020,"San Jose, President Quirino, Sultan Kudarat, Philippines",Sultan Kudarat,6.7140628,124.7436923,APPROXIMATE,ChIJaWYoGMJs-DIR6BVhE1f2Dk8,"administrative_area_level_5,political","San Jose,President Quirino,Sultan Kudarat",1,OK
1016,126510021,"Sinakulay, President Quirino, Sultan Kudarat, Philippines",Sultan Kudarat,6.7239922,124.7326398,APPROXIMATE,ChIJ4eJ09OJs-DIRgJUzxYIJVlE,"administrative_area_level_5,political","Sinakulay,President Quirino,Sultan Kudarat",1,OK
1017,126510022,"Suben, President Quirino, Sultan Kudarat, Philippines",Sultan Kudarat,6.6910302,124.749218,APPROXIMATE,ChIJ7d9iHDcT-DIR-B4UTymMR1c,"administrative_area_level_5,political","Suben,President Quirino,Sultan Kudarat",1,OK
1018,126510023,"Tinaungan, Sultan Kudarat, Philippines",Sultan Kudarat,6.7316947,124.749218,APPROXIMATE,ChIJ2YJo7fVs-DIRuBU38RHbyjI,"administrative_area_level_5,political","Tinaungan,President Quirino,Sultan Kudarat",1,OK
1019,126510025,"Tual (Liguasan), President Quirino, Sultan Kudarat, Philippines",Sultan Kudarat,6.7388933,124.7160584,APPROXIMATE,ChIJA2E9yaZt-DIRWlCImsbODug,"administrative_area_level_5,political","Tual (Liguasan),President Quirino,Sultan Kudarat",1,OK
1020,126510026,"San Pedro (Tuato), President Quirino, Sultan Kudarat, Philippines",Sultan Kudarat,6.7059148,124.7326398,APPROXIMATE,ChIJF82CwNds-DIR0m6_hmDY3Ic,"administrative_area_level_5,political","San Pedro (Tuato),President Quirino,Sultan Kudarat",1,OK
1021,126511000,"Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6879658,124.6787735,APPROXIMATE,ChIJBwTDHl0N-DIRc_hH5j0p-YM,"locality,political","CITY OF TACURONG,Sultan Kudarat",1,OK
1022,126511001,"Baras, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6192775,124.6579985,APPROXIMATE,ChIJ96Kl_G8O-DIR_umMfxmIjLg,"neighborhood,political","Baras,Tacurong,Sultan Kudarat",1,OK
1023,126511002,"Buenaflor, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6936019,124.6607641,APPROXIMATE,ChIJ6wsiHDgN-DIRlgVlyIsmNQc,"neighborhood,political","Buenaflor,Tacurong,Sultan Kudarat",1,OK
1024,126511003,"Calean, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.642855,124.7022382,APPROXIMATE,ChIJZ9G5gRAS-DIRHqpv9VoJmzE,"administrative_area_level_5,political","Calean,Tacurong,Sultan Kudarat",1,OK
1025,126511004,"Barangay Road New Carmen, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6729514,124.688133,GEOMETRIC_CENTER,ChIJh9R4u4QS-DIR3BEerfXV9vc,route,"Carmen,Tacurong,Sultan Kudarat",1,OK
1026,126511005,"D'Ledesma, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.714434,124.6828861,APPROXIMATE,ChIJM3JYo6dy-DIRGhjlKF6Q7ZU,"administrative_area_level_5,political","D'Ledesma,Tacurong,Sultan Kudarat",1,OK
1027,126511006,"Griño Barangay Hall Rd, Tacurong City, 9800 Sultan Kudarat, Philippines",Sultan Kudarat,6.719214,124.6628825,GEOMETRIC_CENTER,ChIJGddHo8By-DIREq3Uwoc47hs,"establishment,point_of_interest,school","Virginia Griño,Tacurong,Sultan Kudarat",1,OK
1028,126511007,"Kalandagan, Sultan Kudarat, Philippines",Sultan Kudarat,6.6792526,124.727113,APPROXIMATE,ChIJVaAsb-ES-DIRB9w7d6YogIg,"administrative_area_level_5,political","Kalandagan,Tacurong,Sultan Kudarat",1,OK
1029,126511008,"Enrique J.C. Montilla, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6879659,124.678772,GEOMETRIC_CENTER,ChIJn_4aNlwN-DIRbTYBcSV_f9E,"establishment,point_of_interest,primary_school,school","Enrique JC Montilla,Tacurong,Sultan Kudarat",1,OK
1030,126511010,"New Isabela, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.679599,124.6662951,APPROXIMATE,ChIJP86P-20N-DIRkf7ppFv-kWo,"neighborhood,political","New Isabela,Tacurong,Sultan Kudarat",1,OK
1031,126511011,"New Lagao, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.7039742,124.6441689,APPROXIMATE,ChIJU8gssysN-DIRMO6B-ezqgIA,"neighborhood,political","New Lagao,Tacurong,Sultan Kudarat",1,OK
1032,126511012,"New Passi, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6084993,124.6801212,APPROXIMATE,ChIJgTrkRCcO-DIRc4EsGnFFdvA,"neighborhood,political","New Passi,Tacurong,Sultan Kudarat",1,OK
1033,126511013,"Poblacion, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6922735,124.6773561,APPROXIMATE,ChIJhavkDVsN-DIRjX2SKDW7hbQ,"neighborhood,political","Poblacion,Tacurong,Sultan Kudarat",1,OK
1034,126511014,"Rajah Nuda, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6274309,124.6690605,APPROXIMATE,ChIJXQOp1d8N-DIRWXeQ0prGOl0,"administrative_area_level_5,political","Rajah Nuda,Tacurong,Sultan Kudarat",1,OK
1035,126511015,"San Antonio, Sultan Kudarat, Philippines",Sultan Kudarat,6.7334144,124.6718258,APPROXIMATE,ChIJbziu54Vy-DIRbzCsUvzR-v0,"administrative_area_level_5,political","San Antonio,Tacurong,Sultan Kudarat",1,OK
1036,126511016,"San Emmanuel, Sultan Kudarat, Philippines",Sultan Kudarat,6.7060982,124.7022382,APPROXIMATE,ChIJxaoCGkht-DIRLDjGh13FORg,"administrative_area_level_5,political","San Emmanuel,Tacurong,Sultan Kudarat",1,OK
1037,126511019,"San Pablo, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6954642,124.6939449,APPROXIMATE,ChIJBf3Bq64S-DIR72gsK0dmAkg,"administrative_area_level_5,political","San Pablo,Tacurong,Sultan Kudarat",1,OK
1038,126511020,"Upper Katungal, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6755213,124.6607641,APPROXIMATE,ChIJp6nPlg0N-DIRzIvkJlO1v5o,"administrative_area_level_5,political","Upper Katungal,Tacurong,Sultan Kudarat",1,OK
1039,126511021,"Brgy.Road Tina, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.7170873,124.6916698,GEOMETRIC_CENTER,ChIJqzTJcFUN-DIR5j4Wonyw90k,route,"Tina,Tacurong,Sultan Kudarat",1,OK
1040,126511022,"San Rafael Road, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.7484893,124.6839217,GEOMETRIC_CENTER,ChIJhxo8aXhy-DIR4vITn01lgec,route,"San Rafael,Tacurong,Sultan Kudarat",2,OK
1041,126511023,"LANCHETA, Tacurong City, Sultan Kudarat, Philippines",Sultan Kudarat,6.6335453,124.6773561,APPROXIMATE,ChIJAYF8P_0N-DIRzyS89DEttFI,"neighborhood,political","Lancheta,Tacurong,Sultan Kudarat",1,OK
1042,126512000,"Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3856675,124.3532417,APPROXIMATE,ChIJL0cyw30DWDIR9s2zs73cXFU,"locality,political","SEN. NINOY AQUINO,Sultan Kudarat",1,OK
1043,126512001,"Banali, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3824156,124.3365882,APPROXIMATE,ChIJ5fC8QVEDWDIRtJx7eUZ2MKI,"administrative_area_level_5,political","Banali,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1044,126512002,"Basag, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3773857,124.4031833,APPROXIMATE,ChIJqY_3rPADWDIRK39qlJ5N_eU,"administrative_area_level_5,political","Basag,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1045,126512003,"Buenaflores, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4374031,124.3254842,APPROXIMATE,ChIJG-JkblcdWDIR7pXuZplHnKk,"administrative_area_level_5,political","Buenaflores,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1046,126512004,"Bugso, Sultan Kudarat, Philippines",Sultan Kudarat,6.484109,124.3643423,APPROXIMATE,ChIJhep9f6_5VzIRcQr-h88jYg8,"administrative_area_level_5,political","Bugso,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1047,126512005,"Buklod, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3692605,124.3615672,APPROXIMATE,ChIJtVSIlWIDWDIRHUPBuabuHXk,"administrative_area_level_5,political","Buklod,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1048,126512006,"Gapok, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3135713,124.3532417,APPROXIMATE,ChIJ6bX_L_EEWDIROjuIaG7_GL8,"administrative_area_level_5,political","Gapok,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1049,126512007,"Kadi, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4575117,124.3282603,APPROXIMATE,ChIJc7s-gfX3VzIR3mZzxTG_7ps,"administrative_area_level_5,political","Kadi,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1050,126512008,"Kapatagan, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3962542,124.3920876,APPROXIMATE,ChIJTx40trEDWDIRhh7s8893V14,"administrative_area_level_5,political","Kapatagan,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1051,126512009,"Kiadsam, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4390924,124.3032719,APPROXIMATE,ChIJf1HVoGYdWDIREByOR_GUeDU,"administrative_area_level_5,political","Kiadsam,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1052,126512010,"Kuden, Sultan Kudarat, Philippines",Sultan Kudarat,6.5096887,124.3254842,APPROXIMATE,ChIJc1PDalH3VzIRqaj0tICoCVk,"administrative_area_level_5,political","Kuden,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1053,126512011,"Kulaman, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4620282,124.3282603,APPROXIMATE,ChIJo8mf0Yr3VzIRBnocPQMB78Q,"neighborhood,political","Kulaman,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1054,126512012,"Lagubang, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3968374,124.2949409,APPROXIMATE,ChIJz2wYJvIcWDIRmOhqYJSK0nU,"administrative_area_level_5,political","Lagubang,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1055,126512013,"Langgal, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4103214,124.3254842,APPROXIMATE,ChIJR0cddiwdWDIRDb6Ax3tYLoM,"administrative_area_level_5,political","Langgal,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1056,126512014,"Limuhay, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4077365,124.3893135,APPROXIMATE,ChIJDSDJVU8CWDIRLasRjNJw2yU,"administrative_area_level_5,political","Limuhay,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1057,126512015,"Malegdeg, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4825701,124.3254842,APPROXIMATE,ChIJTTqZuXv3VzIRF6xrPswpJiU,"administrative_area_level_5,political","Malegdeg,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1058,126512016,"Midtungok, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4378896,124.2893864,APPROXIMATE,ChIJd2rV73gdWDIRFrHtcCBItY0,"administrative_area_level_5,political","Midtungok,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1059,126512017,"Nati, Senator Ninoy Aquino, 9811 Sultan Kudarat, Philippines",Sultan Kudarat,6.4140798,124.3410171,GEOMETRIC_CENTER,ChIJoR9g5s8CWDIRlW3Wo8hwOAA,"establishment,point_of_interest,school","Nati,Senator Ninoy Aquino,Sultan Kudarat",10,OK
1060,126512018,"Sewod, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.4348683,124.3587921,APPROXIMATE,ChIJ0WzS9p8CWDIRmyyjjrjwaEc,"administrative_area_level_5,political","Sewod,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1061,126512019,"Tacupis, Senator Ninoy Aquino, Sultan Kudarat, Philippines",Sultan Kudarat,6.3700492,124.3809905,APPROXIMATE,ChIJmRvATn8EWDIR3np0NOn2OOo,"administrative_area_level_5,political","Tacupis,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1062,126512020,"Tinalon, Sultan Kudarat, Philippines",Sultan Kudarat,6.4941627,124.2921637,APPROXIMATE,ChIJ585hgRn3VzIR0w1FfzwrFOc,"administrative_area_level_5,political","Tinalon,Senator Ninoy Aquino,Sultan Kudarat",1,OK
1063,128000000,"Sarangani, Philippines",,5.9267175,124.994751,APPROXIMATE,ChIJxU4m7lS59zIRpf_FcCYP9rc,"administrative_area_level_2,political",SARANGANI,1,OK
1064,128001000,"Alabel, Sarangani, Philippines",Sarangani,6.1850325,125.3466253,APPROXIMATE,ChIJq2QydR1y9zIRVvzsNnWBfjM,"locality,political","ALABEL,Sarangani",1,OK
1065,128001001,"Alegria, Alabel, Sarangani, Philippines",Sarangani,6.1786388,125.3137005,APPROXIMATE,ChIJ4VcmVz9x9zIRJPIHCkwjeCQ,"administrative_area_level_5,political","Alegria,Alabel,Sarangani",1,OK
1066,128001002,"Bagacay, Alabel, Sarangani, Philippines",Sarangani,6.1123951,125.3082117,APPROXIMATE,ChIJY6t80INz9zIR1iHEcp109Y0,"administrative_area_level_5,political","Bagacay,Alabel,Sarangani",1,OK
1067,128001003,"Baluntay, Alabel, Sarangani, Philippines",Sarangani,6.1318599,125.2560503,APPROXIMATE,ChIJM4H_CbJ19zIRRKS1pIoLQqs,"neighborhood,political","Baluntay,Alabel,Sarangani",1,OK
1068,128001004,"Datal Anggas, Alabel, Sarangani, Philippines",Sarangani,6.189749,125.4014708,APPROXIMATE,ChIJ6eHI-cFv9zIR_KMq9LsaEng,"administrative_area_level_5,political","Datal Anggas,Alabel,Sarangani",1,OK
1069,128001005,"Domolok, Alabel, Sarangani, Philippines",Sarangani,6.2320254,125.3137005,APPROXIMATE,ChIJiXbuQ0Fl9zIRTn9gaXA-VxI,"neighborhood,political","Domolok,Alabel,Sarangani",1,OK
1070,128001006,"Kawas, Alabel, Sarangani, Philippines",Sarangani,6.0688207,125.2972331,APPROXIMATE,ChIJ_2nxs3QL9zIR-2mp3hkrFOM,"neighborhood,political","Kawas,Alabel,Sarangani",1,OK
1071,128001007,"Maribulan, Alabel, Sarangani, Philippines",Sarangani,6.1068008,125.2642885,APPROXIMATE,ChIJm3IvnuR09zIRY6-Nxwp2tSI,"neighborhood,political","Maribulan,Alabel,Sarangani",1,OK
1072,128001008,"Pag-Asa, Alabel, Sarangani, Philippines",Sarangani,6.1331419,125.4453207,APPROXIMATE,ChIJgampvtBt9zIRCf9tvuteuyM,"administrative_area_level_5,political","Pag-Asa,Alabel,Sarangani",1,OK
1073,128001009,"Paraiso, Alabel, Sarangani, Philippines",Sarangani,6.1236574,125.3356518,APPROXIMATE,ChIJ20LS7rNz9zIRITHmDzCRTSY,"administrative_area_level_5,political","Paraiso,Alabel,Sarangani",1,OK
1074,128001010,"Poblacion (Alabel), Alabel, Sarangani, Philippines",Sarangani,6.1075838,125.2835078,APPROXIMATE,ChIJBQsHto109zIR59ppZgdVqhs,"administrative_area_level_5,political","Poblacion (Alabel),Alabel,Sarangani",1,OK
1075,128001011,"Spring, Alabel, Sarangani, Philippines",Sarangani,6.0865751,125.2972331,APPROXIMATE,ChIJfzeYQKh09zIRjnYhfFY3RT4,"administrative_area_level_5,political","Spring,Alabel,Sarangani",1,OK
1076,128001012,"Tokawal, Alabel, Sarangani, Philippines",Sarangani,6.1601407,125.2642885,APPROXIMATE,ChIJ8Rmem9R19zIRCS9VTQux-T8,"neighborhood,political","Tokawal,Alabel,Sarangani",1,OK
1077,128001013,"Ladol, Alabel, Sarangani, Philippines",Sarangani,6.0857889,125.278017,APPROXIMATE,ChIJG5MMc8t09zIR4wymHSgIqMQ,"administrative_area_level_5,political","Ladol,Alabel,Sarangani",1,OK
1078,128002000,"Glan, Sarangani, Philippines",Sarangani,5.7600383,125.3466253,APPROXIMATE,ChIJqYB84j389jIR68tZHDGoUVk,"locality,political","GLAN,Sarangani",1,OK
1079,128002001,"Baliton, Glan, Sarangani, Philippines",Sarangani,5.7445781,125.253304,APPROXIMATE,ChIJlTO61dj-9jIR0dxdl5MuiVI,"administrative_area_level_5,political","Baliton,Glan,Sarangani",1,OK
1080,128002002,"Batotuling, Sarangani, Philippines",Sarangani,5.6928043,125.3630828,APPROXIMATE,ChIJSRIfbOP69jIRv76m8KWnPy8,"administrative_area_level_5,political","Batotuling,Glan,Sarangani",1,OK
1081,128002003,"Batulaki, Glan, Davao del Sur, Philippines",Sarangani,5.574652,125.3265,APPROXIMATE,ChIJXd7F9sLz9jIRz0hnudz2wbU,"neighborhood,political","Batulaki,Glan,Sarangani",1,OK
1082,128002004,"Big Margus, Glan, Sarangani, Philippines",Sarangani,5.6482098,125.3149441,APPROXIMATE,ChIJs4ETlILw9jIRIBUKDEiDCJU,"neighborhood,political","Big Margus,Glan,Sarangani",1,OK
1083,128002005,"Burias, Glan, Sarangani, Philippines",Sarangani,5.725139,125.244598,APPROXIMATE,ChIJHUC9A8_49jIREKX_jVdoiaY,"neighborhood,political","Burias,Glan,Sarangani",1,OK
1084,128002006,"Cablalan, Glan, Sarangani, Philippines",Sarangani,5.7733834,125.2203419,APPROXIMATE,ChIJr6u3QYf_9jIR8kDvYHlQLoM,"administrative_area_level_5,political","Cablalan,Glan,Sarangani",1,OK
1085,128002007,"Calabanit, Glan, Sarangani, Philippines",Sarangani,5.7998834,125.2203419,APPROXIMATE,ChIJi7CZVvn_9jIRMGIL4uhAIC0,"administrative_area_level_5,political","Calabanit,Glan,Sarangani",1,OK
1086,128002008,"Calpidong, Glan, Sarangani, Philippines",Sarangani,5.7928591,125.3191889,APPROXIMATE,ChIJ33q37AkC9zIRiWyFDguTROg,"administrative_area_level_5,political","Calpidong,Glan,Sarangani",1,OK
1087,128002009,"Congan, Glan, Sarangani, Philippines",Sarangani,5.8418146,125.3137005,APPROXIMATE,ChIJy-8bDnsB9zIRLsH2yPGXbYY,"administrative_area_level_5,political","Congan,Glan,Sarangani",1,OK
1088,128002010,"Cross, Glan, Sarangani, Philippines",Sarangani,5.6318716,125.3219329,APPROXIMATE,ChIJ1WBhpeDw9jIRqEIc5SGyLfs,"administrative_area_level_5,political","Cross,Glan,Sarangani",1,OK
1089,128002011,"Datalbukay, Glan, Sarangani, Philippines",Sarangani,5.878862,125.4124355,APPROXIMATE,ChIJU3zq-Vgb9zIRNXTTKDCzGvg,"administrative_area_level_5,political","Datalbukay,Glan,Sarangani",1,OK
1090,128002012,"E Alegado St, Glan, Sarangani, Philippines",Sarangani,5.8240532,125.2015317,GEOMETRIC_CENTER,ChIJPzDsGJiq9zIRG7fMZe82kzU,route,"E. Alegado,Glan,Sarangani",1,OK
1091,128002013,"Glan Padidu, Glan, Sarangani, Philippines",Sarangani,5.8497309,125.2340777,APPROXIMATE,ChIJN2GKt5MA9zIRy8P4r2Ynb_E,"administrative_area_level_5,political","Glan Padidu,Glan,Sarangani",1,OK
1092,128002014,"Gumasa, Glan, Sarangani, Philippines",Sarangani,5.7909805,125.1901151,APPROXIMATE,ChIJte2gIBRV9jIRk5i5L4sB-GA,"administrative_area_level_5,political","Gumasa,Glan,Sarangani",1,OK
1093,128002015,"Ilaya, Glan, Sarangani, Philippines",Sarangani,5.7887116,125.253304,APPROXIMATE,ChIJbQdv5tv_9jIRBBLhygVMD_I,"administrative_area_level_5,political","Ilaya,Glan,Sarangani",1,OK
1094,128002016,"Kaltuad, Glan, Sarangani, Philippines",Sarangani,5.7328215,125.3575974,APPROXIMATE,ChIJZ9VPoX_89jIRfA3rNO5r4w0,"administrative_area_level_5,political","Kaltuad,Glan,Sarangani",1,OK
1095,128002017,"Kapatan, Glan, Sarangani, Philippines",Sarangani,5.8947912,125.253304,APPROXIMATE,ChIJNxMtnRoH9zIRNKICEjYkhaM,"administrative_area_level_5,political","Kapatan,Glan,Sarangani",1,OK
1096,128002018,"Lago, Glan, Sarangani, Philippines",Sarangani,5.8810871,125.2285836,APPROXIMATE,ChIJWWdxyU4H9zIR9l_ER11_Lqg,"administrative_area_level_5,political","Lago,Glan,Sarangani",1,OK
1097,128002019,"Laguimit, Sarangani, Philippines",Sarangani,5.6664017,125.3630828,APPROXIMATE,ChIJb0zYc4369jIRI3JcBYR-JS8,"administrative_area_level_5,political","Laguimit,Glan,Sarangani",1,OK
1098,128002020,"Mudan, Glan, Sarangani, Philippines",Sarangani,5.8578291,125.2752715,APPROXIMATE,ChIJ-TdjwzsB9zIRELmWZHmtqew,"administrative_area_level_5,political","Mudan,Glan,Sarangani",1,OK
1099,128002021,"New Aklan, Glan, Sarangani, Philippines",Sarangani,5.7648357,125.3411388,APPROXIMATE,ChIJ7cKiCan99jIRIaEQy1AVGtE,"administrative_area_level_5,political","New Aklan,Glan,Sarangani",1,OK
1100,128002022,"Pangyan, Glan, Sarangani, Philippines",Sarangani,5.6960906,125.2895138,APPROXIMATE,ChIJTyrXIHL59jIRjnVpZEH5Et8,"neighborhood,political","Pangyan,Glan,Sarangani",1,OK
1101,128002023,"Poblacion, Glan, Sarangani, Philippines",Sarangani,5.8420669,125.2175944,APPROXIMATE,ChIJwyb1Qniq9zIRhh5khx7GfJ4,"administrative_area_level_5,political","Poblacion,Glan,Sarangani",1,OK
1102,128002024,"Rio Del Pilar, Sarangani, Philippines",Sarangani,5.6319806,125.3521115,APPROXIMATE,ChIJY21sylnw9jIRGdt5vuj9d18,"administrative_area_level_5,political","Rio Del Pilar,Glan,Sarangani",1,OK
1103,128002025,"San Jose, Glan, Sarangani, Philippines",Sarangani,5.593813,125.2999779,APPROXIMATE,ChIJAWJawaz29jIRLN3pVgzl8XE,"administrative_area_level_5,political","San Jose,Glan,Sarangani",1,OK
1104,128002026,"San Vicente, Glan, Sarangani, Philippines",Sarangani,5.7871531,125.2752715,APPROXIMATE,ChIJ8xqU2yT-9jIRLioj85AfrbQ,"administrative_area_level_5,political","San Vicente,Glan,Sarangani",1,OK
1105,128002027,"Small Margus, Sarangani, Philippines",Sarangani,5.6951093,125.3301645,APPROXIMATE,ChIJv_wwbP_69jIRQR6tbQ4DDjw,"administrative_area_level_5,political","Small Margus,Glan,Sarangani",1,OK
1106,128002028,"Sufatubo, Glan, Sarangani, Philippines",Sarangani,5.7702767,125.2642885,APPROXIMATE,ChIJ0cSYpIr-9jIR4Jt0SA901_c,"administrative_area_level_5,political","Sufatubo,Glan,Sarangani",1,OK
1107,128002029,"Taluya, Glan, Sarangani, Philippines",Sarangani,5.8110628,125.1873666,APPROXIMATE,ChIJAaShzsWq9zIRXrWovYE6yZk,"administrative_area_level_5,political","Taluya,Glan,Sarangani",1,OK
1108,128002030,"Tango, Glan, Sarangani, Philippines",Sarangani,5.8147617,125.2285836,APPROXIMATE,ChIJ39I6IREA9zIRcIrAro698zw,"administrative_area_level_5,political","Tango,Glan,Sarangani",1,OK
1109,128002031,"Tapon, Glan, Sarangani, Philippines",Sarangani,5.8240465,125.253304,APPROXIMATE,ChIJ7VNCHEUA9zIRbcnENQtKEaI,"administrative_area_level_5,political","Tapon,Glan,Sarangani",1,OK
1110,128003000,"Kiamba, Sarangani, Philippines",Sarangani,6.0233926,124.6414028,APPROXIMATE,ChIJYdCOXzDF9zIR1EVaHTJIjJs,"locality,political","KIAMBA,Sarangani",1,OK
1111,128003001,"Badtasan, Kiamba, Sarangani, Philippines",Sarangani,6.0082344,124.6102131,APPROXIMATE,ChIJweKwbzza9zIRHufG7CX3nMA,"neighborhood,political","Badtasan,Kiamba,Sarangani",1,OK
1112,128003002,"Datu Dani, Kiamba, Sarangani, Philippines",Sarangani,5.9732201,124.7188222,APPROXIMATE,ChIJI205CG_F9zIR1YQbCTLzAGk,"administrative_area_level_5,political","Datu Dani,Kiamba,Sarangani",1,OK
1113,128003003,"Gasi, Kiamba, Sarangani, Philippines",Sarangani,5.9927219,124.7575059,APPROXIMATE,ChIJvbwyrerF9zIR4AewSQSETeU,"administrative_area_level_5,political","Gasi,Kiamba,Sarangani",1,OK
1114,128003004,"Kapate, Kiamba, Sarangani, Philippines",Sarangani,6.0072139,124.6801212,APPROXIMATE,ChIJCbsB0s_a9zIRzmM4P1i2dRw,"administrative_area_level_5,political","Kapate,Kiamba,Sarangani",1,OK
1115,128003005,"Katubao, Sarangani, Philippines",Sarangani,5.9515394,124.834821,APPROXIMATE,ChIJfcKBU07I9zIRgZ6yqCK0hAo,"administrative_area_level_5,political","Katubao,Kiamba,Sarangani",1,OK
1116,128003006,"Kayupo, Kiamba, Sarangani, Philippines",Sarangani,5.9384833,124.7685552,APPROXIMATE,ChIJcS6Ay9nO9zIR98Hs2lz7u4w,"administrative_area_level_5,political","Kayupo,Kiamba,Sarangani",1,OK
1117,128003007,"Kling (Lumit), Kiamba, Sarangani, Philippines",Sarangani,5.9477279,124.7326398,APPROXIMATE,ChIJf-pTkAHP9zIRHi4iWTVSaHc,"administrative_area_level_5,political","Kling (Lumit),Kiamba,Sarangani",1,OK
1118,128003008,"Lagundi, Kiamba, Sarangani, Philippines",Sarangani,5.9489124,124.7160584,APPROXIMATE,ChIJU_rhqrLP9zIRkY5A6ioxzxk,"administrative_area_level_5,political","Lagundi,Kiamba,Sarangani",1,OK
1119,128003009,"Lebe, Kiamba, Sarangani, Philippines",Sarangani,6.0257,124.5473005,APPROXIMATE,ChIJhbph_lXY9zIRYgwSPyGA_Cs,"administrative_area_level_5,political","Lebe,Kiamba,Sarangani",1,OK
1120,128003010,"Lomuyon, Kiamba, Sarangani, Philippines",Sarangani,5.9668737,124.8072165,APPROXIMATE,ChIJSc7-FunI9zIRsMSO-G0qpwQ,"administrative_area_level_5,political","Lomuyon,Kiamba,Sarangani",1,OK
1121,128003011,"Luma, Sarangani, Philippines",Sarangani,6.0289301,124.5334534,APPROXIMATE,ChIJO_izd2DY9zIRIcq4VIvEX2c,"administrative_area_level_5,political","Luma,Kiamba,Sarangani",1,OK
1122,128003012,"Maligang, Kiamba, Sarangani, Philippines",Sarangani,5.9911293,124.779603,APPROXIMATE,ChIJy2rWTQbG9zIRkLOHpydm-RM,"administrative_area_level_5,political","Maligang,Kiamba,Sarangani",1,OK
1123,128003013,"Nalus, Sarangani, Philippines",Sarangani,6.0477214,124.6137362,APPROXIMATE,ChIJJdnX-O_b9zIRZi9q_CM1irU,"administrative_area_level_5,political","Nalus,Kiamba,Sarangani",1,OK
1124,128003014,"Poblacion, Kiamba, Sarangani, Philippines",Sarangani,5.9909113,124.6275706,APPROXIMATE,ChIJ-eS3Enfa9zIREwxNSBgsNHw,"administrative_area_level_5,political","Poblacion,Kiamba,Sarangani",1,OK
1125,128003015,"Salakit, Sarangani, Philippines",Sarangani,6.0501221,124.5805247,APPROXIMATE,ChIJ01HA7ane9zIRcRaooy8aPtU,"administrative_area_level_5,political","Salakit,Kiamba,Sarangani",1,OK
